"filename", "language", "Dart", "comment", "blank", "total"
"/Users/Projects/Flutter/grow_run_v1/lib/features/grow/domain/usecases/child/edit_child.dart", "Dart", 21, 7, 6, 34
"/Users/Projects/Flutter/grow_run_v1/lib/features/grow/domain/usecases/child/enable_child_acc.dart", "Dart", 25, 8, 7, 40
"/Users/Projects/Flutter/grow_run_v1/lib/features/grow/domain/usecases/child/get_children.dart", "Dart", 21, 7, 6, 34
"/Users/Projects/Flutter/grow_run_v1/lib/features/grow/domain/usecases/child/get_children_by_id.dart", "Dart", 23, 8, 8, 39
"/Users/Projects/Flutter/grow_run_v1/lib/features/grow/domain/usecases/child/get_children_by_school.dart", "Dart", 24, 10, 8, 42
"/Users/Projects/Flutter/grow_run_v1/lib/features/grow/domain/usecases/child/register_new_child_user.dart", "Dart", 48, 22, 12, 82
"/Users/Projects/Flutter/grow_run_v1/lib/features/grow/domain/usecases/child/sign_up_new_child_user.dart", "Dart", 45, 18, 12, 75
"/Users/Projects/Flutter/grow_run_v1/lib/features/grow/domain/usecases/mixins.dart", "Dart", 24, 0, 3, 27
"/Users/Projects/Flutter/grow_run_v1/lib/features/grow/domain/usecases/parent/disable_parent_account.dart", "Dart", 20, 7, 7, 34
"/Users/Projects/Flutter/grow_run_v1/lib/features/grow/domain/usecases/parent/edit_parent.dart", "Dart", 21, 7, 6, 34
"/Users/Projects/Flutter/grow_run_v1/lib/features/grow/domain/usecases/parent/enable_parent_account.dart", "Dart", 22, 7, 7, 36
"/Users/Projects/Flutter/grow_run_v1/lib/features/grow/domain/usecases/parent/get_parent_by_id.dart", "Dart", 23, 8, 6, 37
"/Users/Projects/Flutter/grow_run_v1/lib/features/grow/domain/usecases/parent/get_parents.dart", "Dart", 21, 5, 5, 31
"/Users/Projects/Flutter/grow_run_v1/lib/features/grow/domain/usecases/parent/register_new_parent_user.dart", "Dart", 44, 10, 8, 62
"/Users/Projects/Flutter/grow_run_v1/lib/features/grow/domain/usecases/parent/sign_up_new_parent.dart", "Dart", 44, 8, 9, 61
"/Users/Projects/Flutter/grow_run_v1/lib/features/grow/domain/usecases/user_login.dart", "Dart", 22, 6, 8, 36
"/Users/Projects/Flutter/grow_run_v1/lib/features/grow/domain/usecases/user_sign_out.dart", "Dart", 19, 4, 5, 28
"/Users/Projects/Flutter/grow_run_v1/lib/features/grow/presentation/child/cubit/child_sign_up_cubit.dart", "Dart", 58, 0, 3, 61
"/Users/Projects/Flutter/grow_run_v1/lib/features/grow/presentation/child/cubit/child_sign_up_state.dart", "Dart", 8, 0, 2, 10
"/Users/Projects/Flutter/grow_run_v1/lib/features/grow/presentation/child/cubit/child_sign_up_state.freezed.dart", "Dart", 133, 14, 29, 176
"/Users/Projects/Flutter/grow_run_v1/lib/features/grow/presentation/child/pages/sign_up/sign_up_page.dart", "Dart", 18, 2, 4, 24
"/Users/Projects/Flutter/grow_run_v1/lib/features/grow/presentation/child/widgets/form_group/sign_up_form_group.dart", "Dart", 28, 16, 4, 48
"/Users/Projects/Flutter/grow_run_v1/lib/features/grow/presentation/child/widgets/form_widget/form_widget_1.dart", "Dart", 31, 3, 3, 37
"/Users/Projects/Flutter/grow_run_v1/lib/features/grow/presentation/child/widgets/form_widget/form_widget_2.dart", "Dart", 26, 2, 3, 31
"/Users/Projects/Flutter/grow_run_v1/lib/features/grow/presentation/child/widgets/form_widget/form_widget_3.dart", "Dart", 27, 2, 3, 32
"/Users/Projects/Flutter/grow_run_v1/lib/features/grow/presentation/pages/sign_up_page_child.dart", "Dart", 0, 0, 1, 1
"/Users/Projects/Flutter/grow_run_v1/lib/features/grow/presentation/widgets/constant_colors.dart", "Dart", 22, 17, 17, 56
"/Users/Projects/Flutter/grow_run_v1/lib/features/grow/presentation/widgets/constant_sizes.dart", "Dart", 2, 3, 3, 8
"/Users/Projects/Flutter/grow_run_v1/lib/features/grow/presentation/widgets/default_ui_elements.dart", "Dart", 19, 3, 4, 26
"/Users/Projects/Flutter/grow_run_v1/lib/features/grow/presentation/widgets/form_group/login_group.dart", "Dart", 8, 2, 2, 12
"/Users/Projects/Flutter/grow_run_v1/lib/features/grow/presentation/widgets/form_inputs/form_input_controllers.dart", "Dart", 86, 10, 11, 107
"/Users/Projects/Flutter/grow_run_v1/lib/features/grow/presentation/widgets/form_inputs/form_input_types.dart", "Dart", 13, 0, 1, 14
"/Users/Projects/Flutter/grow_run_v1/lib/features/grow/presentation/widgets/form_inputs/form_number_inputs.dart", "Dart", 0, 0, 1, 1
"/Users/Projects/Flutter/grow_run_v1/lib/main.dart", "Dart", 64, 1, 11, 76
"Total", "-", 4365, 705, 740, 5810
